claim_id,book_id,book_title,chapter_title,section_title,paragraph_index,location_text,ebook_locator,claim_text,sentence_index,citation_status,citation_marker_text,citation_marker_location_text,citation_context,confidence,trigger_rule,trigger_terms,notes,verified,verifier,verification_notes
CLM-000001,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Table of Contents,,7,HughesJohnson2023-scaling-people.epub > Table of Contents >  > para 7,epub:spine=5;para=7,3. Distinguish between management and leadership,3,not_cited,,,,0.65,QUANTITATIVE,3,,,,
CLM-000178,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,Candidate Review: Decision-Making Framework,914,HughesJohnson2023-scaling-people.epub > SIDEBAR > Candidate Review: Decision-Making Framework > para 914,epub:spine=13;para=914,"Because we often match an engineering hire with a team after they’ve gone through the hiring process, candidate review (CR) acts as both a hiring manager and an equity process.",0,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000179,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,Step 1: Candidate submission,918,HughesJohnson2023-scaling-people.epub > SIDEBAR > Step 1: Candidate submission > para 918,epub:spine=13;para=918,"A suggested outcome: Yes for the company, no for my team (this outcome should be very rare and include a clear rationale) Company hire Team hire No hire",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000180,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,Step 1: Candidate submission,919,HughesJohnson2023-scaling-people.epub > SIDEBAR > Step 1: Candidate submission > para 919,epub:spine=13;para=919,"Yes for the company, no for my team (this outcome should be very rare and include a clear rationale)",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000181,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,Step 2: Hiring committee scorecard and hiring manager rationale review,927,HughesJohnson2023-scaling-people.epub > SIDEBAR > Step 2: Hiring committee scorecard and hiring manager rationale review > para 927,epub:spine=13;para=927,"Each score should map directly to the interview rubric and therefore give a reasonably objective, high-level overview of the candidate’s performance.",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000182,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,Step 2: Hiring committee scorecard and hiring manager rationale review,931,HughesJohnson2023-scaling-people.epub > SIDEBAR > Step 2: Hiring committee scorecard and hiring manager rationale review > para 931,epub:spine=13;para=931,"The scorecard should call those out early in the “hiring manager rationale” and/or “resolved FUD (fear, uncertainty, or doubt)” sections of the scorecard.",1,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000183,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,3. New manager follows up with any action items.,970,HughesJohnson2023-scaling-people.epub > SIDEBAR > 3. New manager follows up with any action items. > para 970,epub:spine=13;para=970,"Once the transition meeting is over, the new manager should follow up with any action items, since they will be owning the relationship going forward.",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000184,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,Management style,990,HughesJohnson2023-scaling-people.epub > SIDEBAR > Management style > para 990,epub:spine=13;para=990,"That said, when I’m new to a project or team, I often get into the work alongside people so I can be a better leader.",2,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000185,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,Communication,1015,HughesJohnson2023-scaling-people.epub > SIDEBAR > Communication > para 1015,epub:spine=13;para=1015,"If you add me to a team email celebrating something that I somehow missed, I’ll know that’s the signal for me to weigh in, usually with “Yay!”",0,not_cited,,,,0.65,GENERALIZATION,usually,,,,
CLM-000186,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,Operating approach,1034,HughesJohnson2023-scaling-people.epub > SIDEBAR > Operating approach > para 1034,epub:spine=13;para=1034,"Include how you like to work, your day-to-day cadence (including 1:1s, other recurring staff meetings, and your operating cadence), what to loop you in on, longer-term strategic and planning cadence, and how you keep a pulse on your team and meet with them.",0,not_cited,,,,0.65,QUANTITATIVE,1,,,,
CLM-000187,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,What makes for a successful NLE?,1053,HughesJohnson2023-scaling-people.epub > SIDEBAR > What makes for a successful NLE? > para 1053,epub:spine=13;para=1053,"Week 1 : Manager, onboarding buddy, company guide, and people partner (weekly for four weeks).",0,not_cited,,,,0.65,QUANTITATIVE,1,,,,
CLM-000188,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,What makes for a successful NLE?,1054,HughesJohnson2023-scaling-people.epub > SIDEBAR > What makes for a successful NLE? > para 1054,epub:spine=13;para=1054,"Weeks 2–4 : Team deep dives, new direct reports, new skip-level reports, finance business partner, recruiting partner.",0,not_cited,,,,0.65,QUANTITATIVE,2,,,,
CLM-000189,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,What makes for a successful NLE?,1056,HughesJohnson2023-scaling-people.epub > SIDEBAR > What makes for a successful NLE? > para 1056,epub:spine=13;para=1056,"Weeks 5–8 : Key partners, other divisional leaders, and team immersion with people partner.",0,not_cited,,,,0.65,QUANTITATIVE,5,,,,
CLM-000190,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,SIDEBAR,What makes for a successful NLE?,1061,HughesJohnson2023-scaling-people.epub > SIDEBAR > What makes for a successful NLE? > para 1061,epub:spine=13;para=1061,"Send the leader their welcome doc, which typically includes their onboarding support team, this checklist, important 1:1s, team deep dives, suggested reading (company and division level), and suggested comms channels (e.g., Slack channels and email groups to join).",0,not_cited,,,,0.7000000000000001,QUANTITATIVE|GENERALIZATION,1|typically,,,,
CLM-000191,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,,4,HughesJohnson2023-scaling-people.epub > Team structures >  > para 4,epub:spine=15;para=4,"When I talk to other leaders about team development, the first concern I often hear is that there are constantly new people joining the company, which means there’s an ongoing need to revamp team processes.",0,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000192,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Team structures,9,HughesJohnson2023-scaling-people.epub > Team structures > Team structures > para 9,epub:spine=15;para=9,"When it comes to structuring teams, always start with your strategy.",1,ambiguous,see Chapter,next_sentence,As you look at your plans and priorities—see Chapter 2 for more on planning—consider how best to arrange your teams to achieve both your short-term goals and your long-term strategic trajectory.,0.65,GENERALIZATION,always,,,,
CLM-000193,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Team structures,9,HughesJohnson2023-scaling-people.epub > Team structures > Team structures > para 9,epub:spine=15;para=9,As you look at your plans and priorities—see Chapter 2 for more on planning—consider how best to arrange your teams to achieve both your short-term goals and your long-term strategic trajectory.,2,ambiguous,see Chapter,same_sentence,As you look at your plans and priorities—see Chapter 2 for more on planning—consider how best to arrange your teams to achieve both your short-term goals and your long-term strategic trajectory.,0.65,QUANTITATIVE,2 ,,,,
CLM-000194,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Team structures,13,HughesJohnson2023-scaling-people.epub > Team structures > Team structures > para 13,epub:spine=15;para=13,"In a fast-moving environment, you should reexamine divisional and team structures at least once a year.",3,not_cited,,,,0.8,NORMATIVE,you should,,,,
CLM-000195,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,"Teams, working groups, and projects",16,"HughesJohnson2023-scaling-people.epub > Team structures > Teams, working groups, and projects > para 16",epub:spine=15;para=16,"Too often, the terms “teams,” “projects,” and “working groups” are used interchangeably, to the detriment of the group’s productivity.",0,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000196,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,"Teams, working groups, and projects",16,"HughesJohnson2023-scaling-people.epub > Team structures > Teams, working groups, and projects > para 16",epub:spine=15;para=16,Or maybe you tasked a few people with a project when you really should have created a more formal sub-team with stronger long-term accountability.,2,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000197,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,"Teams, working groups, and projects",22,"HughesJohnson2023-scaling-people.epub > Team structures > Teams, working groups, and projects > para 22",epub:spine=15;para=22,"If a working group needs to persist past a few months, perhaps your overall structure is wrong and that group should be its own team.",3,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000198,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,"Teams, working groups, and projects",23,"HughesJohnson2023-scaling-people.epub > Team structures > Teams, working groups, and projects > para 23",epub:spine=15;para=23,"Second, the structure’s persistence will be confusing to permanent teams, which should hold the primary scope and accountability for work that must be persistently done.",3,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000199,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Code Yellows,26,HughesJohnson2023-scaling-people.epub > Team structures > Code Yellows > para 26,epub:spine=15;para=26,"Although Code Yellows are rare, they’re a great example of how to successfully deploy a working group, usually across functions, to solve a particularly high-risk or existential threat.",1,not_cited,,,,0.65,GENERALIZATION,usually,,,,
CLM-000200,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,What does it entail?,33,HughesJohnson2023-scaling-people.epub > Team structures > What does it entail? > para 33,epub:spine=15;para=33,Have the power to convene the leadership team to make decisions with a 24-hour response time SLA (service-level agreement).,0,not_cited,,,,0.65,QUANTITATIVE,24,,,,
CLM-000201,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,What does it entail?,34,HughesJohnson2023-scaling-people.epub > Team structures > What does it entail? > para 34,epub:spine=15;para=34,"Typically work longer hours than the average team, including longer hours on weekends when needed.",0,not_cited,,,,0.65,GENERALIZATION,Typically,,,,
CLM-000202,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,How long should a Code Yellow last?,36,HughesJohnson2023-scaling-people.epub > Team structures > How long should a Code Yellow last? > para 36,epub:spine=15;para=36,"Generally, a Code Yellow should last as long as is necessary to accomplish its goal.",0,not_cited,,,,0.8500000000000001,NORMATIVE|GENERALIZATION,should|Generally,,,,
CLM-000203,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,How can you trigger a Code Yellow?,37,HughesJohnson2023-scaling-people.epub > Team structures > How can you trigger a Code Yellow? > para 37,epub:spine=15;para=37,"If someone thinks there’s a project or situation that warrants this operating mode, they should speak with their manager or reach out directly to someone on the leadership team.",1,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000204,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Structuring teams,40,HughesJohnson2023-scaling-people.epub > Team structures > Structuring teams > para 40,epub:spine=15;para=40,"Earlier-stage companies tend to organize teams around functions, such as product, engineering, support, and sales, which makes sense because companies usually start with just one product.",0,not_cited,,,,0.65,GENERALIZATION,tend to,,,,
CLM-000205,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Structuring teams,40,HughesJohnson2023-scaling-people.epub > Team structures > Structuring teams > para 40,epub:spine=15;para=40,"Functional structures are also useful in times of rapid growth, when team members need to concentrate on figuring out how the function works and are rapidly onboarding new people into what is often an evolving set of processes and practices.",1,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000206,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Structuring teams,43,HughesJohnson2023-scaling-people.epub > Team structures > Structuring teams > para 43,epub:spine=15;para=43,"In situations where you have multiple products and want to make a single leader accountable for each one’s performance but also want to centralize product distribution and support, you’ll often end up with a hybrid structure.",6,ambiguous,See Figure,same_paragraph_other,"ance but also want to centralize product distribution and support, you’ll often end up with a hybrid structure. In that case, you’ll need to carefully design the accountability framework and consider where you place what I call the hinge. (See Figure 17 on the next page.)",0.65,GENERALIZATION,often,,,,
CLM-000207,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Eligibility,50,HughesJohnson2023-scaling-people.epub > Team structures > Eligibility > para 50,epub:spine=15;para=50,"Teams that constitute a clearly defined business and can be evaluated on a set of easily agreed-upon metrics that are mostly extrinsic to the company and predominantly within the team’s direct control (e.g., revenue for the product line, margin contributed, 30-day active users) can be organized into structures with a single multidisciplinary manager.",0,not_cited,,,,0.65,QUANTITATIVE,30,,,,
CLM-000208,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Reporting,52,HughesJohnson2023-scaling-people.epub > Team structures > Reporting > para 52,epub:spine=15;para=52,"Product development job families (engineer, engineering manager, product manager) should report directly to the BL or up through the BL, depending on the size of the organization.",0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000209,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Team structures,Reporting,53,HughesJohnson2023-scaling-people.epub > Team structures > Reporting > para 53,epub:spine=15;para=53,"In practice, this means that managers will collaborate on goal setting and performance reviews, and the individual will likely have separate 1:1s with each manager.",3,not_cited,,,,0.65,QUANTITATIVE,1,,,,
